id_bien,type_voie,VOIE ,surface_carrez,type_local,surface_reel,nb_pieces,id_codedep_codecommune
28835,RUE,DE CIVRY,"92,33",Appartement,91,4,75116
28836,SQ,MIGNOT,"86,47",Appartement,90,2,75116
28837,RUE,LEON COGNIET,"94,09",Appartement,95,4,75117
28838,RUE,BARON,"36,02",Appartement,38,2,75117
28839,RUE,DES SAULES,"12,59",Appartement,15,1,75118
28840,RUE,DU POTEAU,"46,82",Appartement,46,2,75118
28841,IMP,ST FRANCOIS,"18,01",Appartement,18,1,75118
28842,RUE,CHAMPIONNET,"48,96",Appartement,49,3,75118
28843,BD,ORNANO,"14,06",Appartement,14,1,75118
28844,RUE,HERMEL,"77,28",Appartement,76,4,75118
28845,RUE,RAMEY,"84,69",Appartement,85,4,75118
28846,RUE,JULES JOUY,"31,6",Appartement,31,2,75118
28847,RUE,MARX DORMOY,"18,31",Appartement,18,1,75118
28848,RUE,DE CRIMEE,"35,21",Appartement,32,2,75119
28849,RUE,EUGENE JUMIN,"40,91",Appartement,40,3,75119
28850,RUE,MANIN,"119,14",Appartement,119,5,75119
28851,RUE,MANIN,"53,68",Appartement,52,3,75119
28852,RUE,SORBIER,42,Appartement,41,2,75120
28853,RUE,LABEDOYERE,"80,45",Appartement,82,4,76351
28854,IMP,LE CAM,"24,4",Appartement,21,1,76351
28855,RUE,DE CAMPULLEY,"18,46",Appartement,16,1,76540
28856,RUE,HECTOR BERLIOZ,"67,28",Appartement,66,3,76540
28857,RUE,CHARLOTTE PERRIAND,"90,25",Appartement,90,4,76540
28858,AV,DE LA RESISTANCE,"82,48",Appartement,82,4,77108
28859,RUE,D ARIANE,"43,54",Appartement,43,2,77111
28860,PL,DE L EGLISE,"33,05",Appartement,33,2,77114
28861,RUE,SOMMEVILLE,"82,5",Appartement,88,4,77122
28862,RUE,EUGENE DORLET,"27,9",Appartement,38,2,77127
28863,RUE,YVETTE TROISPOUX,"56,69",Appartement,56,4,77131
28864,RUE,DE LA GRANDE ILE,"33,39",Appartement,32,1,77284
28865,AV,GEORGES POMPIDOU,"76,4",Appartement,74,4,77288
28866,RUE,DE LA ROCHETTE,"40,58",Appartement,40,2,77288
28867,RUE,DE L'EGALITE,"61,5",Appartement,61,3,77390
28868,RUE,DE LA MARNE,37,Appartement,38,2,77514
28869,CHE,DES MAROTTES,"57,57",Appartement,58,3,78015
28870,RUE,LAGUILLERMIE,"115,3",Maison,100,5,78090
28871,,RES ELYSEE 2,"18,43",Appartement,21,1,78126
28872,PL,DES HALLES,"76,4",Appartement,90,4,78160
28873,RUE,TRISTAN BERNARD,"64,17",Appartement,63,4,78165
28874,RUE,DES PINSONS,"30,13",Appartement,30,1,78165
28875,RUE,DESIRE CLEMENT,"57,78",Appartement,57,3,78172
28876,VC,LES NOUVEAUX HORIZONS,"67,5",Appartement,68,3,78208
28877,VC,LES NOUVEAUX HORIZONS,"46,72",Appartement,46,2,78208
28878,RTE,DE SAINT NOM,"113,84",Appartement,115,5,78224
28879,RUE,DU QUATORZE JUILLET,"63,65",Appartement,64,3,78297
28880,RUE,MASSON,"15,21",Appartement,14,1,78358
28881,RUE,DES COTES,"38,81",Appartement,39,1,78358
28882,RUE,DE LA BRASSERIE ST ROCH,"56,8",Appartement,57,3,78361
28883,RUE,DE MORAINVILLIERS,"135,03",Maison,136,5,78466
28884,RUE,DE VILLIERS,"64,52",Appartement,71,3,78498
28885,RUE,DES CARDINAUX DE ROHAN,"28,51",Appartement,22,1,78522
28886,RUE,D OURCHES,"30,85",Appartement,31,1,78551
28887,RUE,CHESNEAU,"20,7",Appartement,15,1,78575
28888,RUE,EDISON,"53,36",Appartement,53,3,78586
28889,SQ,GEORGE SAND,"98,53",Appartement,100,5,78621
28890,RUE,DE LA PAROISSE,"4,38",Appartement,92,4,78646
28891,RUE,BASSE,"73,17",Appartement,68,3,79191
28892,RUE,DES ILLIEUX,"57,99",Appartement,57,3,80016
28893,BD,DES GRAVIERS,"24,54",Appartement,24,2,83009
28894,BD,DE LA PLAGE,"28,11",Appartement,28,1,83019
28895,RUE,DE LA RESISTANCE,"55,14",Appartement,52,3,83042
28896,AV,DU HUIT MAI 1945,"80,1",Appartement,74,4,83062
28897,AV,VINCENT AURIOL,"53,1",Appartement,32,2,83070
28898,RUE,DU CANNIER,"45,25",Appartement,45,2,83070
28899,RUE,HECTOR BERLIOZ,"54,31",Appartement,54,3,83098
28900,RTE,DE LA GARE,"30,12",Appartement,32,1,83123
28901,RUE,DU LOT LES SAGNARELLES IV,"83,4",Appartement,83,4,83126
28902,AV,NOEL VERLAQUE,"24,42",Appartement,24,2,83126
28903,AV,AMBROISE THOMAS,"39,7",Appartement,38,2,83126
28904,CHE,DE LOMBARD,"50,93",Appartement,51,2,83129
28905,AV,JOSEPH RAYNAUD,"67,55",Appartement,67,4,83129
28906,RUE,CURET BAS,"49,78",Appartement,49,2,83129
28907,RUE,D ALGER,"45,37",Appartement,51,2,83137
28908,RUE,BONNETERIE,"138,5",Appartement,138,4,84007
28909,AV,PROSPER MERIMEE,"47,55",Appartement,47,2,84035
28910,LOT,POUVAREL 2,"69,4",Maison,69,3,84132
28911,RUE,DE LA CITE DES PINS,"25,23",Appartement,25,2,85194
28912,RUE,DU VILLEBREQUIN,"41,32",Appartement,42,3,85194
28913,RES,L ACAPULCO,"35,07",Appartement,35,2,85226
28914,RUE,DES EMAILLEURS,"45,2",Appartement,45,2,87050
28915,BD,THIERS,"44,31",Appartement,44,2,88383
28916,RUE,DE PARIS,"54,26",Appartement,53,2,89024
28917,RUE,CHARLES DREZET,"23,81",Appartement,23,1,91174
28918,RUE,BOILEAU,"66,35",Appartement,67,4,91191
28919,AV,JEAN JAURES,"37,68",Appartement,37,1,91191
28920,RUE,HAUTE FOULERIE,"63,7",Appartement,66,2,91200
28921,AV,DU MARECHAL NEY,79,Appartement,79,4,91215
28922,RUE,DE LA PIROUETTE,"39,11",Appartement,42,2,91223
28923,RUE,PASTEUR,"87,33",Maison,85,3,91226
28924,RUE,ALPHONSE DAUDET,"64,89",Appartement,62,3,91228
28925,RUE,DU PETIT MENNECY,"30,2",Appartement,30,1,91386
28926,RUE,JACQUES DUCLOS,50,Appartement,51,2,91477
28927,AV,DU CANAL,"47,01",Appartement,47,2,91549
28928,RUE,LUCIE AUBRAC,"77,29",Appartement,77,5,91549
28929,RUE,JANVIER,"27,4",Appartement,27,1,91549
28930,RUE,DES SABLONS,"75,98",Maison,70,4,91570
28931,ALL,DU SAUT DU LOUP,50,Appartement,50,2,91587
28932,RUE,MEDERIC,"34,4",Appartement,59,2,92024
28933,AV,GAMBETTA,"42,79",Appartement,41,3,92026
28934,AV,DE VERDUN,"16,86",Appartement,18,1,92040
28935,RUE,VOLTAIRE,"76,1",Appartement,72,4,92044
28936,RUE,RASPAIL,"44,59",Appartement,42,2,92044
28937,RUE,LOUISE MICHEL,"13,9",Appartement,13,1,92044
28938,AV,PIERRE BROSSOLETTE,"52,61",Appartement,53,3,92046
28939,AV,DU ROULE,"53,04",Appartement,47,3,92051
28940,BD,HENRI SELLIER,"48,35",Appartement,50,2,92073
28941,RUE,EUGENE BAUDOUIN,"29,5",Appartement,35,2,92075
28942,RUE,GASTON CARRE,"16,51",Appartement,19,1,93001
28943,IMP,BORDIER,"29,79",Appartement,31,2,93001
28944,AV,DE LA REPUBLIQUE,"63,87",Appartement,63,3,93007
28945,AV,DU MARECHAL LECLERC,"66,66",Appartement,66,3,93050
28946,RUE,PASTEUR,"40,03",Appartement,39,2,93050
28947,AV,EMILE COSSONNEAU,"60,63",Appartement,60,3,93051
28948,RUE,LUCIEN PIRON,"96,17",Appartement,97,5,93064
28949,RUE,ROGER RAMEAU,"30,2",Appartement,30,1,93064
28950,RUE,GABRIEL PERI,"28,7",Appartement,23,2,93066
28951,AV,LIEGEARD,"45,09",Appartement,46,3,93071
28952,GR,GRANDE RUE,"85,4",Appartement,89,4,93077
28953,RUE,ETIENNE DOLET,"56,91",Appartement,57,3,94002
28954,AV,BOILEAU,"68,8",Appartement,67,3,94017
28955,AV,DU GENERAL DE GAULLE,"33,32",Appartement,35,2,94017
28956,RUE,DE PARIS,"47,37",Appartement,47,3,94018
28957,AV,D ALFORTVILLE,"64,09",Appartement,65,4,94022
28958,RUE,CLAUDE MONET,"50,3",Appartement,50,2,94028
28959,RUE,DE BRETAGNE,"54,29",Appartement,54,2,94028
28960,AV,DU MARECHAL JOFFRE,"69,09",Appartement,69,3,94033
28961,RUE,PASTEUR,"50,14",Appartement,50,3,94041
28962,RUE,DANTON,"52,44",Appartement,57,3,94043
28963,RUE,DE LA MUETTE,"31,61",Appartement,32,1,94052
28964,RUE,SEBASTOPOL,"29,68",Appartement,29,1,94060
28965,AV,DU MESNIL,"47,46",Appartement,50,2,94068
28966,RUE,ADRIEN DAMALIX,"30,93",Appartement,28,2,94069
28967,ALL,DE NORMANDIE,"47,02",Appartement,48,2,94073
28968,RUE,DU DR PAUL LAURENS,"79,58",Maison,75,3,94076
28969,RUE,GABRIEL PERI,"54,18",Appartement,63,3,94081
28970,RUE,FELIX FAURE,"41,37",Appartement,34,2,94081
28971,RUE,DE LA SABLIERE,"59,79",Appartement,58,4,95014
28972,RUE,DES ROSES,"85,64",Appartement,84,4,95205
28973,PL,SCHEMMERHOFEN,79,Appartement,78,4,95288
28974,MAIL,JEAN BAPTISTE POQUELIN,"60,25",Appartement,60,3,95306
28975,GR,GRANDE RUE,94,Appartement,91,4,95313
28976,AV,CAMILLE SAINT SAENS,"66,39",Appartement,65,3,95323
28977,RUE,CHARLES PEGUY,"62,43",Appartement,64,3,95351
28978,RUE,MAURICE BERTEAUX,"47,64",Appartement,47,2,95427
28979,RUE,VICTOR HUGO,53,Appartement,53,3,95491
28980,RUE,DE LA COUTELLERIE,"26,38",Appartement,26,1,95500
28981,RUE,SAINT JEAN,"43,05",Appartement,41,2,95500
28982,BD,DE LA GARE,"58,45",Appartement,57,3,95539
28983,RUE,DU PONT VERT,"38,79",Appartement,38,2,95572
28984,,QUARTIER MORNE A L EAU,"54,19",Appartement,56,2,972209
28985,RES,RENOIR,"78,24",Appartement,75,4,2168
28986,RUE,DE PANLEU,"29,21",Appartement,30,1,2722
28987,BD,EDOUARD BRANLY,"73,65",Appartement,73,3,2722
28988,BD,ELEMIR BOURGES,"75,3",Appartement,75,3,4112
28989,LOT,LES LOUVES,"130,2",Appartement,114,5,4242
28990,,BOIS DE LA BLACHE,"86,49",Maison,70,3,5040
28991,RTE,DE NICE,"20,82",Appartement,21,1,6004
28992,AV,DU GENERAL DE GAULLE,"42,13",Appartement,42,2,6012
28993,BD,SADI CARNOT,"81,4",Appartement,81,3,6030
28994,AV,DES ALLIES,"51,6",Appartement,50,2,6083
28995,RUE,FRANCOIS CARLO,"28,89",Appartement,30,1,6088
28996,CHE,DES CRETES,"35,5",Appartement,40,1,6088
28997,RUE,PASTORELLI,"47,35",Appartement,40,2,6088
28998,RUE,DIDEROT,"27,03",Appartement,34,1,6088
28999,AV,DE PESSICART,"46,48",Appartement,46,2,6088
29000,AV,GLORIA,"58,1",Appartement,36,1,6088
29001,AV,DE LA CALIFORNIE,"23,32",Appartement,22,1,6088
29002,AV,DE FABRON,"75,41",Appartement,76,3,6088
29003,AV,DE FABRON,"82,52",Appartement,82,3,6088
29004,AV,FRANCE D OUTRE MER,"29,43",Appartement,30,1,6123
29005,IMP,ALLEGRE,"17,67",Appartement,19,1,6155
29006,RUE,EMILE ZOLA,"113,9",Appartement,104,4,8105
29007,RUE,BEGAND,"64,07",Appartement,41,2,10387
29008,RUE,AUGER GAILLARD,"34,5",Appartement,34,2,11069
29009,RES,PORT SOLEIL,"25,27",Appartement,25,2,11170
29010,TSSE,CAVAILLON,"85,55",Appartement,91,3,13211
29011,AV,MAL FOCH,"55,36",Appartement,47,2,19031
29012,RUE,DE LA VILLE ERNAULT,"107,55",Appartement,102,5,22278
29013,RUE,VOLTAIRE,"78,39",Appartement,83,4,22278
29014,RUE,NATIONALE,"35,12",Appartement,32,2,25495
29015,,REDONDON,"80,52",Maison,80,4,26198
29016,RUE,DES FRERES MONTGOLFIER,"59,45",Appartement,64,3,26362
29017,RUE,RABELAIS,"105,5",Appartement,105,3,26362
29018,RUE,DU MOULIN VIEUX,"54,79",Appartement,56,2,27229
29019,RTE,DE MAGNY,"63,08",Appartement,63,2,27681
29020,RUE,MARECHAL ORNANO,"98,93",Appartement,99,4,2A004
29021,,PIETRA VARGHIA,"55,09",Appartement,55,4,2A008
29022,,FORCOLI,"56,64",Appartement,42,2,2A130
29023,,SOLENZARA,"54,45",Appartement,52,2,2A269
29024,RES,LES TERRASSES DU PARC J,"71,41",Appartement,73,3,2A271
29025,RUE,D AVEJAN,"175,18",Appartement,175,4,30007
29026,PL,DU 8 MAI 1945,"62,01",Appartement,62,3,30010
29027,RUE,ALSACE LORRAINE,"80,79",Appartement,80,3,30133
29028,RUE,EMILE VIDAL,"57,19",Appartement,58,3,30189
29029,PL,HUBERT ROUGER,"64,48",Appartement,44,2,30189
29030,CHE,CASTOR,"96,68",Maison,90,5,31282
29031,ALL,ANITA CONTI,"66,37",Appartement,65,3,31446
29032,CHE,DU PRAT LONG,"62,1",Appartement,62,3,31555
29033,CHE,DE LA GARONNE,74,Appartement,74,4,31555
29034,RUE,ERNEST RENAN,"32,59",Appartement,34,2,31555
29035,AV,DE FRONTON,"72,63",Appartement,91,2,31555
29036,RUE,DE GIRONIS,"26,04",Appartement,26,1,31555
29037,BD,DE L OCEAN,"38,7",Appartement,33,1,33009
29038,CRS,HERICART DE THURY,"29,43",Appartement,29,1,33009
29039,RUE,DU SERPORAT,"18,35",Appartement,26,2,33063
29040,RUE,MOULINIE,"39,24",Appartement,40,2,33063
29041,RUE,LUFLADE,"92,17",Appartement,100,3,33063
29042,RUE,DU PROFESSEUR VILLEMIN,"43,71",Appartement,46,2,33192
29043,AV,DU PDT SALVADOR ALLENDE,"42,68",Appartement,41,2,33249
29044,AV,ARISTIDE BRIAND,"58,89",Appartement,14,1,33281
29045,ALL,DES TULIPES,"64,33",Appartement,64,2,33318
29046,RTE,DE BOURG,"73,58",Appartement,73,4,33366
29047,AV,MONTESQUIEU,"72,96",Maison,125,3,33449
29048,CHE,DE LA NEVE,"74,37",Maison,77,3,33514
29049,RTE,DE ROCHELONGUE,"26,7",Appartement,26,1,34003
29050,RUE,FRANCOISE GIROUD,"29,65",Appartement,30,2,34079
29051,RUE,DES PIVOINES,"41,71",Appartement,42,2,34145
29052,CHE,DE LA BELLE BOUCHE,"38,99",Appartement,36,2,34150
29053,RUE,ETIENNE MARCEL,"75,7",Appartement,83,2,37261
29054,,COMMUNAL DE L ENVERS PRAPO,"32,39",Appartement,33,2,38002
29055,IMP,ROSSIGNOL,"48,25",Appartement,46,1,38006
29056,CRS,JEAN JAURES,"105,5",Appartement,110,4,38185
29057,CRS,LIBERATION - GEN DE GAULLE,"103,4",Appartement,103,5,38185
29058,AV,HONORE DE BALZAC,85,Appartement,85,4,38565
29059,RUE,BAUZONNET,"48,06",Appartement,43,3,39198
29060,RUE,MARIE CURIE,"43,79",Appartement,44,2,40281
29061,RUE,BROSSARD,"64,15",Appartement,64,2,42218
29062,RUE,AMPERE,"64,42",Appartement,65,3,42218
29063,RUE,MONTAGNY,"110,84",Appartement,111,4,42218
29064,RUE,HENRI DECHAUD,"107,81",Appartement,109,5,42218
29065,RUE,PASTEUR,"37,5",Appartement,40,2,44036
29066,BD,DE L OCEAN,"76,02",Appartement,77,3,44055
29067,RUE,NICOLAS APPERT,"79,02",Appartement,80,4,44109
29068,RUE,DU MARECHAL FOCH PORNIC,"44,17",Appartement,47,4,44131
29069,AV,CHARLOTTE,"27,9",Appartement,31,0,44132
29070,ALL,FRANCIS CARCO,"66,81",Appartement,62,3,44143
29071,RUE,SATURNE,"80,56",Maison,82,4,44162
29072,ALL,DE LA RES TOURELLES,"61,64",Appartement,62,3,45208
29073,RUE,ST PAUL,"29,17",Appartement,29,1,45234
29074,BD,D ALSACE LORRAINE,"64,67",Appartement,60,2,50147
29075,RUE,DU CHATEAU - ST-H-DU-H,"46,5",Appartement,47,1,50484
29076,RUE,DU CAMP D ATTILA,"100,53",Appartement,101,4,51108
29077,RUE,DESBUREAUX,"86,55",Appartement,103,5,51454
29078,RUE,DES ROMAINS,"42,4",Appartement,41,2,51454
29079,RUE,DE MON DESERT,"49,97",Appartement,53,3,54395
29080,RUE,EDMONDE CHARLES ROUX,"65,91",Appartement,66,3,54395
29081,RUE,GAMBETTA,"36,73",Appartement,36,2,54482
29082,RUE,JEAN GIRAUDOUX,"24,83",Appartement,22,1,54578
29083,RES,LES GWENANS,"39,9",Maison,42,3,56078
29084,RUE,DE KERDERFF,"51,49",Appartement,52,3,56107
29085,RUE,DE CLISSON,"48,95",Appartement,48,2,56121
29086,RUE,DU PORT DE PECHE,"12,14",Appartement,20,2,56186
29087,PL,GEORGES DEMELEMESTER,"70,97",Appartement,90,4,59278
29088,RUE,PIERRE ROMMES,"60,9",Appartement,60,3,59278
29089,RUE,DE LILLE,"71,94",Appartement,74,3,59279
29090,RES,LA HOUBLONNIERE,"81,92",Appartement,81,4,59350
29091,RUE,DE L EPINETTE,"66,9",Appartement,63,4,59350
29092,RUE,LEON GAMBETTA,"30,92",Appartement,42,1,59350
29093,RUE,DE L ABBE BONPAIN,"64,15",Appartement,63,3,59378
29094,AV,ROBERT SCHUMAN,"86,55",Appartement,88,4,59410
29095,RES,GIVERNY BRD DE DOUAI,"95,2",Appartement,98,4,59512
29096,RUE,GEORGES FOREST,"28,3",Appartement,27,1,60159
29097,RUE,BENJAMIN RASPAIL,"24,14",Appartement,24,1,60175
29098,RES,STE AGATHE,"46,64",Appartement,45,2,60176
29099,RUE,DU GEN DE GAULLE,"26,85",Appartement,20,1,60463
29100,RES,DU DR ROUX (LES MELEZES),"101,76",Appartement,72,3,60463
29101,RUE,DR LAPORTE,"29,81",Appartement,35,1,60494
29102,RUE,LEON BOUFFLET,"46,3",Appartement,48,2,60589
29103,RUE,J B DELAPORTE,"19,23",Appartement,19,1,62041
29104,AV,WINSTON CHURCHILL,"34,26",Appartement,35,1,62604
29105,RUE,DE LA HARPE,"53,24",Appartement,58,3,63300
29106,AV,DU TONKIN,"76,24",Appartement,77,4,64348
29107,RUE,DU GENERAL FOY,"33,56",Appartement,37,1,64430
29108,RUE,DU QUATORZE JUILLET,"42,22",Appartement,50,2,64445
29109,BD,DE LA PAIX,"99,53",Appartement,96,5,64445
29110,RUE,DU TROIS SEPTEMBRE 1944,"49,49",Appartement,52,2,69009
29111,CHE,DE GARGANTUA,"107,95",Appartement,112,5,69072
29112,ALL,DE LA CHARDONNIERE,"71,84",Appartement,71,3,69088
29113,RTE,DEPARTEMENTALE 386,"43,17",Appartement,42,2,69096
29114,PL,GEN LECLERC,"67,38",Appartement,67,4,69142
29115,RUE,DU 8 MAI 1945,"81,53",Appartement,81,5,69163
29116,AV,FRANCIS DE PRESSENSE,"40,94",Appartement,40,2,69259
29117,RUE,HENRI VERNEUIL,"40,31",Appartement,40,2,69290
29118,RUE,DE THOU,"45,13",Appartement,46,2,69381
29119,RUE,DES MARRONNIERS,"32,37",Appartement,33,2,69382
29120,CRS,ALBERT THOMAS,"25,05",Appartement,24,1,69383
29121,RUE,BOURNES,"68,08",Appartement,68,3,69384
29122,RUE,PROFESSEUR GRIGNARD,46,Appartement,49,1,69387
29123,RUE,CHATEAUBRIAND,"49,92",Appartement,49,2,69387
29124,RUE,SAINT FIRMIN,"79,56",Appartement,76,5,69388
29125,RUE,PROF MARCEL DARGENT,"63,33",Appartement,65,3,69388
29126,RUE,DU CHATEAU DE LA DUCHERE,"59,27",Appartement,53,3,69389
29127,RUE,DE LA FRATERNELLE,"19,79",Appartement,19,1,69389
29128,RUE,ROGER LAGRANGE,"26,79",Appartement,27,1,71076
29129,,GRANDE RUE,"33,89",Appartement,34,2,71076
29130,AV,BOUCICAUT,"79,67",Appartement,84,3,71076
29131,RUE,MARCEL PROUST,"90,82",Appartement,94,4,72181
29132,RTE,DE CHEVALY,"28,01",Appartement,30,1,74276
29133,RTE,DE CHEVALY,"27,33",Appartement,28,2,74276
29134,RUE,SAINTE FOY,"17,2",Appartement,22,1,75102
29135,RUE,SAINT DENIS,"47,07",Appartement,47,2,75102
29136,RUE,AU MAIRE,"11,46",Appartement,12,1,75103
29137,RUE,COMMINES,"42,94",Appartement,46,2,75103
29138,RUE,SIMON LE FRANC,"28,66",Appartement,32,1,75104
29139,RUE,DE RIVOLI,146,Appartement,130,4,75104
29140,RUE,DU CHERCHE MIDI,65,Appartement,120,5,75106
29141,RUE,LINCOLN,"14,21",Appartement,11,1,75108
29142,RUE,DE MOSCOU,"69,64",Appartement,63,4,75108
29143,RUE,DE PARME,"18,42",Appartement,19,1,75109
29144,RUE,TURGOT,"5,72",Appartement,9,1,75109
29145,RUE,DE LA FOLIE MERICOURT,"71,95",Appartement,71,3,75111
29146,PAS,BESLAY,"41,11",Appartement,35,3,75111
29147,RUE,DU CHEMIN VERT,"20,16",Appartement,22,1,75111
29148,RUE,BASFROI,"32,36",Appartement,32,2,75111
29149,RUE,SEDAINE,"38,02",Appartement,36,2,75111
29150,RUE,CHEVREUL,"65,96",Appartement,66,3,75111
29151,AV,DAUMESNIL,"41,83",Appartement,33,3,75112
29152,RUE,DU FBG ST ANTOINE,"38,02",Appartement,8,1,75112
29153,RUE,CROZATIER,"60,83",Appartement,61,3,75112
29154,RUE,BECCARIA,"37,15",Appartement,35,2,75112
29155,RUE,DE VAUGIRARD,"43,73",Appartement,42,2,75115
29156,RUE,DU THEATRE,"128,81",Appartement,130,7,75115
29157,RUE,DES BERGERS,"43,16",Appartement,42,2,75115
29158,RUE,MOLITOR,97,Appartement,95,4,75116
29159,RUE,OSWALDO CRUZ,"56,47",Appartement,56,2,75116
29160,RUE,GREUZE,"322,82",Appartement,250,8,75116
29161,RUE,DECAMPS,"190,1",Appartement,192,6,75116
29162,RUE,SPONTINI,"75,55",Appartement,79,4,75116
29163,RUE,GEORGES BIZET,"28,01",Appartement,26,1,75116
29164,RUE,DES ACACIAS,"47,95",Appartement,48,2,75117
29165,RUE,BROCHANT,"53,71",Appartement,54,2,75117
29166,RUE,SAUFFROY,"13,74",Appartement,13,1,75117
29167,RUE,NAVIER,"39,15",Appartement,45,3,75117
29168,RUE,VAUVENARGUES,"87,19",Appartement,173,8,75118
29169,RUE,JOSEPH DE MAISTRE,"15,19",Appartement,14,1,75118
29170,RUE,LEPIC,14,Appartement,15,1,75118
29171,ALL,D ANDREZIEUX,"68,42",Appartement,66,3,75118
29172,VLA,ALBERT ROBIDA,"71,96",Appartement,73,3,75119
29173,RUE,JANSSEN,"41,57",Appartement,49,2,75119
29174,RUE,ALPHONSE PENAUD,"17,02",Appartement,25,1,75120
29175,RUE,DE MENILMONTANT,"27,19",Appartement,27,1,75120
29176,RUE,DES PYRENEES,"59,37",Appartement,75,3,75120
29177,PARC,D INGOUVILLE,"64,61",Appartement,64,3,76351
29178,PARC,DE LA BRESLE,"65,32",Appartement,67,4,76451
29179,RUE,DE L ETANG,"39,65",Appartement,39,2,76758
29180,RUE,DU GENERAL LECLERC,"25,2",Appartement,25,1,77053
29181,BD,ANTOINE GIROUST,"30,03",Appartement,29,1,77058
29182,RUE,DU 26 AOUT 1944,"28,61",Appartement,35,3,77100
29183,ALL,NICOLAS FOUQUET,"65,1",Appartement,66,3,77122
29184,RUE,DU GENERAL DE GAULLE,"44,24",Appartement,43,2,77153
29185,RUE,DE LA LIBERATION,"57,02",Appartement,57,3,77153
29186,RUE,D ALSACE,"63,8",Appartement,63,3,77215
29187,ALL,DU HARAS,"43,59",Appartement,43,2,77258
29188,CRS,RAOULT,"43,53",Appartement,43,2,77284
29189,RUE,LOUIS BRAILLE,"77,05",Appartement,76,4,77284
29190,RUE,DE LA VISITATION,"25,06",Appartement,25,1,77284
29191,RUE,DES FOSSES,"33,85",Appartement,35,1,77288
29192,RUE,DES PETITS CHAUMES,"65,05",Maison,61,4,77316
29193,CRS,DU BUISSON,"81,88",Appartement,78,4,77337
29194,RUE,GERARD DE NERVAL,"45,14",Appartement,46,2,77349
29195,AV,DE LA REPUBLIQUE,"63,03",Appartement,63,3,77373
29196,IMP,DES TILLEULS,"90,87",Maison,83,4,77373
29197,AV,DE FONTAINEBLEAU,"49,51",Appartement,50,2,77407
29198,RUE,PAUL ALGIS,"39,15",Maison,95,4,77479
29199,CLOS,DES SABLONS,"139,3",Maison,141,6,77487
29200,RUE,DU MAL FOCH,"104,73",Appartement,110,6,78015
29201,RUE,DE LA CROIX BLANCHE,"131,27",Maison,140,6,78043
29202,BD,PELLETIER,"48,57",Appartement,45,2,78123
29203,RUE,DU HETRE ROUGE,"75,15",Maison,71,4,78206
29204,RUE,DE L ENTENTE CORDIALE,"76,85",Appartement,76,4,78358
29205,AV,DU GENERAL LECLERC,"28,06",Appartement,28,1,78481
29206,RUE,DES LOUVIERS,"21,2",Appartement,22,1,78551
29207,RUE,PRESIDENT ROOSEVELT,"44,25",Appartement,65,4,78586
29208,RUE,SUGER,"55,14",Appartement,54,2,78586
29209,AV,PASTEUR,"35,51",Appartement,36,2,78586
29210,RUE,JEAN JAURES,"58,64",Appartement,57,3,78621
29211,RUE,DES CRENEAUX,"36,61",Appartement,38,2,78624
29212,RUE,JEAN REY,"56,09",Appartement,57,3,78686
29213,RUE,DE PROVENCE,"43,79",Appartement,44,2,83009
29214,CHE,DE SAINT MARC,"53,34",Appartement,54,2,83009
29215,AV,DU GEN BOUVET,"29,65",Appartement,32,2,83070
29216,,SUPER CROISETTE MIRAMAR,"36,44",Appartement,40,2,83071
29217,,LES LECQUES,"49,15",Appartement,49,2,83112
29218,AV,AURELIENNE,"32,5",Appartement,32,2,83118
29219,PL,DE CHATEAUDUN,45,Appartement,46,3,83118
29220,AV,BIR HAKEIM,"18,47",Appartement,20,1,83123
29221,RUE,DES FRERES LUMIERE,"52,76",Appartement,54,3,83126
29222,RUE,EVENOS,"24,61",Appartement,42,3,83126
29223,BD,EUGENE PELLETAN,"57,44",Appartement,54,3,83137
29224,RUE,DE POMET,"20,21",Appartement,20,1,83137
29225,AV,GENERAL GOURAUD,"38,54",Appartement,39,2,83137
29226,RUE,GRAND RUE,57,Appartement,58,3,84035
29227,RUE,JEAN LOUIS PAGUENAUD,"77,55",Appartement,75,4,87085
29228,BD,DAVOUT,"57,41",Appartement,57,3,89024
29229,BD,ERNEST GIRAULT,"21,92",Appartement,23,1,91021
29230,AV,ARISTIDE BRIAND,"47,21",Appartement,46,2,91021
29231,ALL,DU PANORAMA,"57,73",Appartement,60,3,91027
29232,RUE,ALBERT CAMUS,"38,85",Appartement,38,2,91103
29233,PL,DE LA PYRAMIDE,"56,45",Appartement,56,2,91114
29234,,PTE AVE DE LA PYRAMIDE,"42,99",Appartement,45,2,91114
29235,RUE,DE LA SABLIERE,64,Maison,60,3,91347
29236,RUE,DES MARAICHERS,"69,52",Appartement,68,3,91458
29237,ALL,DES BOULEAUX,"89,88",Maison,90,4,91570
29238,RUE,DES ROSSAYS,"57,9",Appartement,57,3,91589
29239,ALL,D'ARTOIS,"39,46",Appartement,37,2,91687
29240,RTE,D ANTONY,"68,61",Appartement,68,3,91689
29241,AV,ALBERT PETIT,"47,04",Appartement,47,2,92007
29242,RUE,PIERRE ET MARIE CURIE,"70,02",Appartement,66,3,92023
29243,RUE,MARTRE,"20,57",Appartement,20,1,92024
29244,BD,DE VERDUN,"38,49",Appartement,42,2,92026
29245,PROM,DU MILLENAIRE,"46,42",Appartement,46,2,92026
29246,RUE,BRIANT,"136,56",Maison,96,5,92032
29247,RUE,HENRI TARIEL,"29,03",Appartement,29,1,92040
